"course_id","course_title","item_type","item_id","section","title","risk","requires_source_check","flags","source_path","review_status","reviewer","reviewed_at","source_notes","reviewer_notes","text"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","multiligament:step:7","cases","Multiligament Knee Injury · Synovium/Bursae & Other","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","CRITICAL: Evaluate popliteal artery | Peroneal nerve at risk with PLC injury | Diffuse soft tissue edema"
"knee-mri","UCLA Knee MRI Interpretation Course","case-summary","patellar-tendon-rupture","cases","Patellar Tendon Rupture","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","A 32-year-old basketball player felt a pop and sharp pain while landing from a jump. He is unable to perform a straight leg raise. Patella alta is suspected on lateral radiograph. | Complete patellar tendon rupture | Patella alta | Possible bony avulsion fragment from the inferior patellar pole | extensor-mechanism | patellar-tendon | rupture | patella-alta | sports-injury"
"knee-mri","UCLA Knee MRI Interpretation Course","case-model-report","patellar-tendon-rupture:report","cases","Patellar Tendon Rupture model report","high","yes","report-language;high-risk-keyword","src/content/cases/index.ts","","","","","","Extensor mechanism: Complete rupture of the patellar tendon at its proximal attachment (inferior pole of patella). The torn tendon is retracted distally and may form a ""ball"" of tissue. Gap between the inferior patella and the proximal tendon stump filled with fluid/hemorrhage.

Patella: Patella alta — the patella rides superiorly due to loss of the distal tether. Insall-Salvati ratio markedly elevated.

Quadriceps tendon: Intact but assess carefully for concomitant injury.

Bones: Possible small avulsion fragment from the inferior pole of the patella.

Effusion: Moderate joint effusion with prepatellar and infrapatellar soft tissue edema. | 1. Complete patellar tendon rupture at its proximal attachment with tendon retraction.
2. Patella alta secondary to the tendon rupture.
3. Intact quadriceps tendon.
4. This is a surgical emergency for the extensor mechanism — urgent repair is recommended."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","patellar-tendon-rupture:teaching:1","cases","Patellar Tendon Rupture","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/cases/index.ts","","","","","","Patellar tendon rupture is more common in patients <40; quadriceps tendon rupture is more common >40."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","patellar-tendon-rupture:teaching:2","cases","Patellar Tendon Rupture","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/cases/index.ts","","","","","","Patella alta (high-riding patella) is a hallmark of patellar tendon rupture — measure the Insall-Salvati ratio (normal ~1.0, alta >1.2)."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","patellar-tendon-rupture:teaching:3","cases","Patellar Tendon Rupture","standard","no","","src/content/cases/index.ts","","","","","","Risk factors: prior tendinopathy, corticosteroid injections, fluoroquinolone use, diabetes, renal disease."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","patellar-tendon-rupture:teaching:4","cases","Patellar Tendon Rupture","standard","no","","src/content/cases/index.ts","","","","","","Always evaluate the quadriceps tendon as well — combined injuries can occur."
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:1","cases","Patellar Tendon Rupture · Verify & Orient","standard","no","","src/content/cases/index.ts","","","","","","Moderate effusion | Prepatellar and infrapatellar soft tissue edema"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:2","cases","Patellar Tendon Rupture · Bones & Marrow","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","Patella alta | Possible inferior patellar pole avulsion fragment | Measure Insall-Salvati ratio"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:3","cases","Patellar Tendon Rupture · Cartilage & Osteochondral","standard","no","","src/content/cases/index.ts","","","","","","Patellar cartilage — assess for pre-existing chondromalacia"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:4","cases","Patellar Tendon Rupture · Menisci","standard","no","","src/content/cases/index.ts","","","","","","Menisci typically intact"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:5","cases","Patellar Tendon Rupture · Ligaments","standard","no","","src/content/cases/index.ts","","","","","","Cruciate and collateral ligaments intact"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:6","cases","Patellar Tendon Rupture · Extensor Mechanism","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","Complete patellar tendon rupture | Tendon retraction and gap | Quadriceps tendon — intact or injured? | Patella alta confirmed"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","patellar-tendon-rupture:step:7","cases","Patellar Tendon Rupture · Synovium/Bursae & Other","standard","no","","src/content/cases/index.ts","","","","","","Hoffa fat pad edema | Subcutaneous edema anteriorly"
"knee-mri","UCLA Knee MRI Interpretation Course","case-summary","post-repair-retear","cases","Post-Meniscus Repair Re-tear","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","A 24-year-old presents 18 months after a medial meniscal repair with new onset of mechanical symptoms and medial joint line pain. The prior repair was performed at the time of ACL reconstruction. | Meniscal re-tear at repair site | Differentiation of healing signal vs re-tear | ACL graft integrity assessment | meniscus | post-surgical | retear | repair | acl-reconstruction"
"knee-mri","UCLA Knee MRI Interpretation Course","case-model-report","post-repair-retear:report","cases","Post-Meniscus Repair Re-tear model report","high","yes","report-language;high-risk-keyword","src/content/cases/index.ts","","","","","","Menisci: Post-surgical changes at the medial meniscus with suture artifacts. At the prior repair site, there is recurrent linear high signal extending to the articular surface on proton density sequences. The signal pattern and morphology are concerning for re-tear rather than expected post-repair signal.

ACL graft: The ACL graft is intact with low signal throughout. The tibial and femoral tunnels are appropriately positioned. No tunnel widening.

Post-repair signal interpretation: increased intrameniscal/surface signal can persist for many months after a successful repair, so persistent grade-3 signal alone is not diagnostic of re-tear. Re-tear is favored here by the morphology together with fluid-signal extending into the tear, particularly with new mechanical symptoms; comparison with prior post-operative imaging is ideal.

Effusion: Small to moderate effusion. | 1. Findings concerning for meniscal re-tear at the prior repair site — surface-reaching (grade 3) signal with fluid extending into the tear, in the setting of recurrent mechanical symptoms; comparison with prior post-operative imaging would strengthen the assessment.
2. ACL graft intact with appropriate tunnel positions.
3. Clinical correlation recommended — arthroscopic evaluation may be indicated for definitive diagnosis."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","post-repair-retear:teaching:1","cases","Post-Meniscus Repair Re-tear","standard","no","","src/content/cases/index.ts","","","","","","Post-repair meniscal MRI interpretation is challenging: grade 3 signal within 6 months may be normal healing, but new or persistent signal after 12 months with symptoms suggests re-tear."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","post-repair-retear:teaching:2","cases","Post-Meniscus Repair Re-tear","standard","no","","src/content/cases/index.ts","","","","","","Clinical correlation is essential — MRI alone cannot always distinguish healing signal from re-tear."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","post-repair-retear:teaching:3","cases","Post-Meniscus Repair Re-tear","standard","no","","src/content/cases/index.ts","","","","","","Conventional MRI has REDUCED specificity after meniscal repair, because persistent intrasubstance or surface-reaching (grade 3) signal can mimic re-tear even in a healed meniscus. Findings that raise confidence for a true re-tear include displaced fragments, fluid-signal extending into the tear, or new grade-3 signal compared with priors; MR arthrography (contrast imbibing into the tear) is the standard problem-solver. Symptom correlation raises pre-test probability but does not give a fixed accuracy figure."
"knee-mri","UCLA Knee MRI Interpretation Course","case-teaching-point","post-repair-retear:teaching:4","cases","Post-Meniscus Repair Re-tear","standard","no","","src/content/cases/index.ts","","","","","","Always evaluate the ACL graft when assessing a post-repair meniscus — graft integrity affects meniscal healing."
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:1","cases","Post-Meniscus Repair Re-tear · Verify & Orient","standard","no","","src/content/cases/index.ts","","","","","","Small to moderate effusion"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:2","cases","Post-Meniscus Repair Re-tear · Bones & Marrow","standard","no","","src/content/cases/index.ts","","","","","","ACL graft tunnel positions | No significant marrow edema"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:3","cases","Post-Meniscus Repair Re-tear · Cartilage & Osteochondral","standard","no","","src/content/cases/index.ts","","","","","","Evaluate for interval chondral changes"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:4","cases","Post-Meniscus Repair Re-tear · Menisci","standard","no","","src/content/cases/index.ts","","","","","","Recurrent signal at repair site | Grade 3 signal extending to articular surface | Suture artifacts | Compare to prior imaging if available"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:5","cases","Post-Meniscus Repair Re-tear · Ligaments","standard","no","","src/content/cases/index.ts","","","","","","ACL graft — signal, tension, continuity | Tunnel position assessment | No tunnel widening"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:6","cases","Post-Meniscus Repair Re-tear · Extensor Mechanism","standard","no","","src/content/cases/index.ts","","","","","","Intact"
"knee-mri","UCLA Knee MRI Interpretation Course","case-search-finding","post-repair-retear:step:7","cases","Post-Meniscus Repair Re-tear · Synovium/Bursae & Other","high","yes","high-risk-keyword","src/content/cases/index.ts","","","","","","Post-surgical changes | No new findings"
